;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
805;The Mistle-Tones;Holly, blessed with an amazing singing voice, is all set to audition for the newly vacated spot in a legendary local Christmas group which was founded by her late mother years ago. Shocked and upset when the slot goes to the barely talented best friend of the group's leader, Marci, Holly sets out to create her own musical group, The Mistle-Tones. After challenging their rivals to a sing-off on Christmas Eve, Holly finds herself on a journey to the real meaning of Christmas with some new friends and a new love thrown in for good measure.;2012;Unknown;90;['romance', 'comedy', 'family', 'music'];['US'];6.5;2243.0
806;Treasure Buddies;Disney's irresistible talking puppies are back in an all-new movie that takes them halfway across the world to the ruins of ancient Egypt. With the help of some exotic new friends, this epic adventure is a treasure trove of pure Buddy fun. In a race against a devious cat, the Buddies and their new friends, Cammy and Babi, must avoid booby traps, solve puzzles and explore a mysterious tomb - all in search of the greatest treasure known to animalkind!;2012;G;93;['action', 'family'];['CA', 'US'];Unknown;Unknown
807;The Ballad of Nessie;A legendary and friendly creature named Nessie lives happily in a small pond with her friend MacQuack, a rubber duck. When a rich developer takes the pond and land surrounding it to build a miniature golf course, Nessie is forced to search for a new home.;2011;G;6;['fantasy'];['US'];Unknown;Unknown
808;Prep & Landing: Naughty vs. Nice;Lanny and Wayne are at it again! With the Big 2-5 fast approaching, Wayne and Lanny must race to recover classified North Pole technology which has fallen into the hands of a computer-hacking Naughty Kid! Desperate to prevent Christmas from descending into chaos, Wayne seeks out the foremost Naughty Kid expert to aid in the mission: a bombastic member of the Coal Bucket Brigade who also happens to be his estranged brother, Noel.;2011;G;22;['animation', 'comedy', 'family', 'fantasy'];['US'];7.3;1879.0
809;Santa Paws 2: The Santa Pups;An all-new Disney holiday classic is born - Santa Paws 2: The Santa Pups. Starring a brand-new litter of the cutest talking pups ever - Hope, Jingle, Charity, and Noble - it's perfect for the whole family. When Mrs. Claus travels to Pineville, the playful Santa Pups stow away on her sled. Taking mischief to a whole new level, they begin granting joyful wishes to Pineville's boys and girls, but something goes terribly wrong - the Christmas spirit begins to disappear. Now the Santa Pups and Mrs. Claus must race to save Christmas around the world. From the creators of Disney Buddies, this magical, heartwarming tale is brimming with hope, cheer, and Christmas spirit.;2012;G;88;['fantasy', 'family'];['US'];4.7;1380.0
813;Winged Seduction: Birds of Paradise;Tim Laman a photographer for National Geographic and ornithologist Ed Scholes have been traveling to some of the most remote jungles the world has to offer in search of observing and photographing all 39 species of tropical bird. This particular group of birds are entitled as the “Birds of Paradise” and can be found in some of the last truly wild locations of New Guinea.;2012;Unknown;45;['documentation'];['US'];6.4;47.0
817;Into the Woods;In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.;2014;PG;124;['fantasy', 'comedy', 'drama'];['US'];5.9;139477.0
818;Guardians of the Galaxy;Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.;2014;PG-13;120;['action', 'comedy', 'scifi'];['US'];8.0;1125382.0
820;X-Men: Days of Future Past;The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.;2014;PG-13;131;['fantasy', 'scifi', 'action', 'thriller'];['US'];8.0;697960.0
822;The Fault in Our Stars;Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.;2014;PG-13;126;['romance', 'drama'];['US'];7.7;368644.0
824;The Book of Life;The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.;2014;PG;95;['comedy', 'fantasy', 'romance', 'animation', 'family'];['MX', 'US'];7.2;70182.0
825;Big Hero 6;A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.;2014;PG;102;['animation', 'action', 'comedy', 'family', 'scifi', 'drama'];['US'];7.8;447775.0
826;Thor: The Dark World;Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.;2013;PG-13;112;['fantasy', 'action', 'scifi'];['US'];6.8;657790.0
827;Night at the Museum: Secret of the Tomb;When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.;2014;PG;97;['comedy', 'fantasy', 'family'];['US', 'GB'];6.2;119366.0
828;Saving Mr. Banks;Author P.L. Travers looks back on her childhood while reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.;2013;PG-13;125;['drama', 'comedy', 'music'];['US', 'AU', 'GB'];7.5;159987.0
829;Iron Man 3;When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.;2013;PG-13;130;['action', 'scifi'];['US'];7.1;824912.0
830;Captain America: The Winter Soldier;After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.;2014;PG-13;135;['scifi', 'thriller', 'action'];['US'];7.8;815795.0
832;Frozen;Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.;2013;PG;102;['fantasy', 'comedy', 'family', 'animation'];['US'];7.4;610977.0
834;The Day the Series Stopped;On Oct. 17, 1989, at 5:04 p.m. PT, soon after Al Michaels and Tim McCarver started the ABC telecast for Game 3 of the World Series between the San Francisco Giants and the Oakland Athletics, the ground began to shake beneath Candlestick Park. Even before that moment, this had promised to be a memorable matchup: the first in 33 years between teams from the same metropolitan area, a battle featuring larger-than-life characters and equally colorful fan bases. But after the 6.9 Loma Prieta earthquake rolled through, bringing death and destruction, the Bay Area pulled together, and baseball took a backseat.;2014;Unknown;51;[];['US'];Unknown;Unknown
835;Marvel One-Shot: Agent Carter;The film takes place one year after the events of Captain America: The First Avenger, in which Agent Carter, a member of the Strategic Scientific Reserve, is in search of the mysterious Zodiac.;2013;PG-13;15;['scifi', 'fantasy'];['US'];Unknown;Unknown
837;Alexander and the Terrible, Horrible, No Good, Very Bad Day;Alexander's day begins with gum stuck in his hair, followed by more calamities. Though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.;2014;PG;81;['comedy', 'fantasy', 'drama', 'family', 'european'];['US'];6.2;43828.0
