;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
1389;View from the Top;A small-town woman tries to achieve her goal of becoming a flight attendant.;2003;PG-13;85;['romance', 'comedy'];['US'];5.2;26934.0
1390;Batman: Under the Red Hood;One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code.;2010;PG-13;75;['scifi'];['US'];Unknown;Unknown
1391;Mr. Magorium's Wonder Emporium;Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.;2007;G;93;['fantasy', 'comedy', 'family'];['US', 'CA'];6.2;45403.0
1392;Street Fighter: The Legend of Chun-Li;When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes on a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.;2009;PG-13;97;['scifi', 'thriller', 'action', 'crime', 'fantasy'];['CA', 'IN', 'JP', 'US'];3.7;23883.0
1395;61*;In 1961, Roger Maris and Mickey Mantle played for the New York Yankees. One, Mantle, was universally loved, while the other, Maris, was universally hated. Both men started off with a bang, and both were nearing Babe Ruth's 60 home run record. Which man would reach it?;2001;R;129;['drama', 'history', 'sport'];['US'];7.7;16392.0
1396;Fat Girl;Anaïs is twelve and bears the weight of the world on her shoulders. She watches her older sister, Elena, whom she both loves and hates. Elena is fifteen and devilishly beautiful. Neither more futile, nor more stupid than her younger sister, she cannot understand that she is merely an object of desire. And, as such, she can only be taken. Or had. Indeed, this is the subject: a girl's loss of virginity. And, that summer, it opens a door to tragedy.;2001;Unknown;86;['drama', 'european'];['IT', 'FR'];6.4;11618.0
1397;Don't Be Afraid of the Dark;A young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own.;2010;R;99;['thriller', 'fantasy', 'horror'];['AU', 'MX', 'US'];5.5;48568.0
1398;Old Joy;Soon to be a father, Mark feels the pressure of domestic responsibility closing in, so he is more than happy to accept when his old friend Kurt proposes a camping trip in the Oregon wilderness. During their time together, the men come to grips with the changes in their lives and the effect on their relationship.;2006;Unknown;73;['drama'];['US'];6.8;7799.0
1399;Hart's War;Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.;2002;R;125;['drama', 'war'];['US'];6.3;52868.0
1400;Friday After Next;Craig and his cousin Day Day have finally moved out of their parents' houses and into their own crib, working nights at a local mall as security guards. When their house is robbed on Christmas Eve they set out to track down the culprit.;2002;R;85;['comedy', 'drama'];['US'];5.7;27556.0
1401;Sleuth;On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife's heart.;2007;R;86;['thriller', 'crime', 'drama'];['GB', 'US'];6.4;31680.0
1402;The Final Cut;Set in a world with memory implants, Alan Hakman is a 'cutter'—someone with the power of final edit over people's recorded histories—but his latest assignment puts him in great danger.;2004;PG-13;95;['scifi', 'thriller', 'drama', 'european'];['CA', 'DE', 'US'];6.1;32855.0
1403;Cry_Wolf;After a local woman is murdered, a group of teenage liars create a warning e-mail of a serial killer named “The Wolf”, coming on the next full moon. The teens describe each death method The Wolf uses, but when the described victims actually do start turning up dead, suddenly no one knows where the lies end and the truth begins.;2005;PG-13;90;['horror', 'thriller', 'drama'];['US'];5.8;27280.0
1404;Magic & Bird: A Courtship of Rivals;Magic & Bird: A Courtship of Rivals is a 2010 television documentary film broadcast on HBO. The film chronicles the rivalry between Magic Johnson and Larry Bird that begin with the 1979 NCAA Basketball Championship Game and lasted throughout their lengthy, Hall of Fame careers in the NBA. The film makes an argument that without the massive media attention that was placed on the rivalry that Magic and Bird had, the NBA might not have made through the 1980s following the merger with the ABA, among other things.;2010;Unknown;88;['drama', 'documentation', 'sport'];['US'];8.3;1866.0
1405;The Water Horse;A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.;2007;PG;112;['fantasy', 'family'];['GB', 'AU', 'US'];6.4;40452.0
1406;Welcome to Collinwood;Five hapless inner-city low-lifes attempt to burgle a pawnbroker's safe, but end up being plagued by bad luck.;2002;R;86;['crime', 'comedy'];['DE', 'US'];6.3;14830.0
1407;Perfect Stranger;A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.;2007;R;109;['thriller', 'horror', 'crime', 'drama'];['US'];5.7;47722.0
1409;Changing Lanes;A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.;2002;R;99;['thriller', 'drama'];['US'];6.5;71437.0
1410;Looney Tunes: Back in Action;Fed up with all the attention going to Bugs Bunny, Daffy Duck quits Hollywood, teams up with recently-fired stuntman Damien Drake Jr. and embarks on a round-the-world adventure, along with Bugs and The VP of Warner Bros. Their mission? Find Damien's father, and the missing blue diamond... and stay one step ahead of The Acme Corp., who wants the diamond for their own purposes.;2003;PG;93;['comedy', 'scifi', 'fantasy', 'animation', 'family', 'action'];['DE', 'US'];5.8;37071.0
1411;Dirty Pretty Things;An urban hotel in London is a gathering and flash point for legal and illegal immigrants attempting to cobble together their lives in a new country. The immigrants include Senay, a Turkish woman, and a Nigerian doctor named Okwe who is working as a night porter at the hotel. The pair discover the hotel is a front for all sorts of clandestine activities. Their only wish is to avoid possible deportation. Okwe becomes more entangled in the goings on when he is called to fix a toilet in one of the rooms. He discovers the plumbing has been clogged by a human heart.;2002;R;93;['crime', 'thriller', 'drama'];['GB'];7.3;42267.0
1413;Sugar;"Follows the story of Miguel Santos, a. k. a. Sugar (Algenis Perez Soto), a Dominican pitcher from San Pedro de Macorís, struggling to make it to the big leagues and pull himself and his family out of poverty. Playing professionally at a baseball academy in the Dominican Republic, Miguel finally gets his break at age 19 when he advances to the United States' minor league system; but when his play on the mound falters, he begins to question the single-mindedness of his life's ambition.";2008;R;114;['drama', 'sport'];['US', 'DO'];7.2;4897.0
1415;Real Women Have Curves;Freshly graduated from high school, Ana receives a full scholarship to Columbia University. Her very traditional, old-world parents feel that now is the time for Ana to help provide for the family, not the time for college.;2002;PG-13;90;['drama', 'comedy'];['US'];6.9;7508.0
1416;Iris;True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.;2001;R;91;['drama', 'romance'];['CA', 'GB'];7.0;18057.0
1417;The Gathering Storm;A love story offering an intimate look inside the marriage of Winston and Clementine Churchill during a particularly troubled, though little-known, moment in their lives.;2002;G;94;['drama', 'history', 'european'];['US', 'GB'];7.4;6295.0
1418;The Animal;When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.;2001;PG-13;84;['comedy', 'scifi'];['US'];4.8;59934.0
