;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
109;Léon: The Professional;"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.";1994;R;111;['crime', 'drama', 'action', 'thriller', 'european'];['US', 'FR'];8.5;1137357.0
111;Natural Born Killers;Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.;1994;R;118;['thriller', 'drama', 'crime', 'action'];['US'];7.3;11.0
112;The Quick and the Dead;A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.;1995;R;107;['action', 'thriller', 'western', 'romance'];['JP', 'US'];6.5;93767.0
113;You've Got Mail;Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.;1998;PG;119;['comedy', 'romance', 'drama'];['US'];6.7;211635.0
115;Big Daddy;A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.;1999;PG-13;93;['drama', 'comedy', 'european'];['US'];6.4;215053.0
116;Vampires;The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.;1998;R;104;['fantasy', 'action', 'horror', 'thriller'];['US'];6.1;58670.0
118;Donnie Brasco;An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.;1997;R;127;['drama', 'thriller', 'crime'];['US'];7.7;303868.0
122;A River Runs Through It;A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.;1992;PG;123;['drama'];['US'];7.2;59854.0
123;Girl, Interrupted;"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.";1999;R;127;['drama', 'european'];['DE', 'US'];7.3;183154.0
124;Last Action Hero;Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.;1993;PG-13;131;['action', 'fantasy', 'comedy', 'family'];['US'];6.4;150498.0
126;My Girl;"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...";1991;PG;103;['drama', 'family', 'romance', 'comedy', 'european'];['US'];6.9;80590.0
127;Wyatt Earp;Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.;1994;PG-13;191;['western', 'crime', 'action', 'drama'];['US'];6.7;50774.0
128;Eraser;U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.;1996;R;115;['thriller', 'action', 'drama', 'crime'];['US', 'CA'];6.1;110921.0
129;Neon Genesis Evangelion: The End of Evangelion;The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.;1997;Unknown;87;['action', 'drama', 'animation', 'scifi', 'fantasy'];['JP'];8.0;53152.0
130;Vegas Vacation;The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.;1997;PG;94;['comedy'];['US'];5.9;49377.0
131;In the Line of Fire;"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.";1993;R;128;['drama', 'thriller', 'crime', 'action'];['US'];7.2;102916.0
132;Little Women;With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.;1994;PG;115;['drama', 'romance', 'family'];['US'];7.3;58178.0
133;U.S. Marshals;U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.;1998;PG-13;131;['thriller', 'crime', 'action'];['US'];6.5;105286.0
135;Anaconda;"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.";1997;PG-13;89;['horror', 'thriller', 'action'];['PE', 'US', 'BR'];4.8;104213.0
137;The Replacements;Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.;2000;PG-13;118;['comedy', 'sport'];['US'];6.6;64771.0
138;Seven Years in Tibet;Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.;1997;PG-13;136;['action', 'drama', 'history', 'war'];['US'];7.1;142903.0
139;The Net;Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.;1995;PG-13;114;['thriller', 'action', 'crime', 'drama'];['US'];5.9;66667.0
140;Cliffhanger;A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.;1993;R;112;['action', 'thriller', 'comedy', 'animation'];['IT', 'US', 'FR'];6.5;128972.0
141;Menace II Society;A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.;1993;R;97;['drama', 'crime', 'thriller'];['US'];7.5;58179.0
142;Johnny Mnemonic;In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.;1995;R;97;['action', 'drama', 'scifi', 'thriller'];['CA', 'US'];5.6;71563.0
143;3 Ninjas Kick Back;During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.;1994;PG;93;['comedy', 'family', 'action', 'sport'];['JP', 'US'];4.5;9321.0
